No,Product Name,Price,Currency,SKU,Brand,Description,URL,Image
347,"محلول نبتة B2",35.00,SAR,"1200500006","","مكمل غذائي للنباتات. هذا المحلول يُستخدم لتغذية النباتات وتحسين نموها وصحتها. يساهم في تقوية النباتات وزيادة مقاومتها للإجهاد البيئي | أسمدة الزراعة المائية","https://tajagri.sa/products/محلول-نبتة-b2-1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/db5547e0-c552-4995-a6e4-906f157d1de3-thumbnail-1000x1000-70.jpg"
348,"بذور دوار الشمس",5.00,SAR,"Z.68552.16017538756647234","","توفر بذور عباد الشمس العديد من الفوائد والمميزات عند زراعتها، وبالتالي إذا كنت تبحث عن زهرة للاستفادة منها صحيًا وجماليًا فلا تتردد في اقتناء بذور دوار الشمس وشرائها من متجرنا تاج الزراعية الآن","https://tajagri.sa/products/بذور-دوار-الشمس","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/70630f52-67f3-4ae2-b2ce-e115d0db8bd1-thumbnail-1000x1000-70.jpeg"
349,"بايكو٢   مبيد طبيعي المادة الفعالة ماترين مستخلص نباتي ",109.25,SAR,"3200002","","""بايكو ٢"" هو مبيد عضوي يستخدم في مجال الزراعة لمكافحة الآفات والحشرات الضارة. يتميز بأنه ينتمي إلى فئة المبيدات العضوية | مبيدات عضوية، شركة تاج الزراعية","https://tajagri.sa/products/بايكو٢-مبيد-عضوي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/cc4000a4-6bb3-4b17-bdca-1456057f0ba6-thumbnail-1000x1000-70.jpeg"
350,"محلول نبتة – رافع لدرجة الحموضة",35.00,SAR,"1200300026","","محلول نبتة رافع لدرجة الحموضة، الذي يعزز صحة نباتاتك ويمنحها النمو المثالي , الحل المثالي للمزارعين الذين يسعون لتحسين جودة التربة | أسمدة الزراعة المائية، شركة تاج الزراعية","https://tajagri.sa/products/محلول-نبتة-رافع-لدرجة-الحموضة","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/81b55835-2e9e-4846-ad66-f41ec57f4c21-thumbnail-1000x1000-70.jpg"
351,"محلول نبتة – خافض لدرجة الحموضة",40.00,SAR,"1200500008","","محلول نبتة خافض لدرجة الحموضة المبتكر الذي يحفاظ على توازن التربة وصحة نباتاتك، استخدم منتجنا لتحسين جودة التربة بفعالية | أسمدة الزراعة المائية، شركة تاج الزراعية","https://tajagri.sa/products/محلول-نبتة-خافض-لدرجة-الحموضة","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/597877ed-22d4-4735-9075-6eee6c8f9b98-thumbnail-1000x1000-70.jpg"
352,"كاسات 3 انش",0.70,SAR,"4200202","","كاس زراعة مائية 3 انش يستخدم في الزراعة المائية ، حيث يتم وضع الكأس في فتحات أنابيب التصريف يوضع ضمنه الحجر البركاني او البرلايت او الصوف الصخري","https://tajagri.sa/products/كاسات-3-انش","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/da98fb0e-c5e3-4205-9b61-b54885dafe87-thumbnail-1000x1000-70.jpg"
353,"كاسات 4 انش",0.81,SAR,"4200203","","كاس للزراعة المائية 4 انش بديل الأحواض لوضع الوسط الزراعي بديل التربة البرلايت والحجر البركاني والصوف الصخري، يستخدم في أنظمة الزراعة المائية ويأتي بلونين أبيض و أسود","https://tajagri.sa/products/كاسات-4-انش","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6094d3d2-def8-4f24-b40c-901f9e38e631-thumbnail-1000x1000-70.jpeg"
354,"فجل ابيض هجين F1",43.00,SAR,"5102100006","","الفجل الأبيض الهجين F1 هو نوع من الفجل الذي يتميز بلونه الأبيض وأنه من الأصناف الهجينة F1 | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/فجل-ابيض-هجين-f1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bf7f958c-5e45-49cc-9f7a-75a6cdd39c94-thumbnail-1000x1000-70.jpeg"
355,"نيوترال عضوي 4-5-7 حجم 1 لتر",25.00,SAR,"1200300021","","سماد متوازن سماد سائل بلدي يحتوي على العناصر الكبرى و الصغرى من مصادر طبيعية معالج حراري، خالي من بذور الأعشاب ومسببات الأمراض | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/نيوترال-عضوي-4-5-7","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2c2e72b5-eeb0-4008-9d59-18d82b811b7c-thumbnail-1000x1000.png"
356,"نيوترال 14-5-5 حجم 1 لتر",25.00,SAR,"1200300020","","نيوترال عالي البوتاسيوم من تاج الزراعية، عبارة عن سماد سائل بلدي عضوي يحتوي على العناصر الصغرى والكبرى من مصادر طبيعية | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/نيوترال-14-5-5-سماد-عضوي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/37271bb1-e108-49b9-a315-ad2d015ef553-thumbnail-1000x1000.png"
357,"نيوترال  عضوي 5-12-4 حجم 1 لتر",25.00,SAR,"1200300019","","نيوترال عالي الفوسفور من تاج الزراعية، يُستخدم في الزراعة العضوية والحدائق لتحسين جودة التربة وغيره | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/نيوترال-عضوي-5-12-4","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6fa7202b-fb68-468a-a52c-e4383314abde-thumbnail-1000x1000.png"
358,"نيوترال عضوي 2-2-9 حجم 1 لتر",25.00,SAR,"1200300022","","نيوترال عالي النيتروجين من تاج الزراعية، عبارة عن سماد سائل عضوي يحتوي على العناصر الصغرى والكبرى من مصادر طبيعية | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/نيوترال-عضوي-2-2-9","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bcbfef24-0389-4ffb-bc67-37ec867e2a5c-thumbnail-1000x1000.png"
359,"بوكال بلس عضوي عضوي",26.45,SAR,"1200300002","","سماد عضوي بوكال بلس عضوي من تاج الزراعية، لتوفير عنصري الكالسيوم والبورون مع البوتاسيوم، يمنع تساقط الازهار ويحسن حجم الثمار | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/بوكال-بلس-عضوي-عضوي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/92fb8c97-636d-45d5-b0e6-be5e8f6132cb-thumbnail-1000x1000.png"
360,"امينومتعدد عضوي 1 لتر",25.00,SAR,"1200100023","","امينو متعدد عضوي من تاج الزراعية، عناصر صغرى الحديد النحاس البورون الزنك، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/امينومتعدد-عضوي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/00f6ebb6-06b4-4201-a4f7-8732d75a605c-thumbnail-1000x1000.png"
361,"رووت ماستر منشط جزور 1 لتر",48.00,SAR,"1200300004","","رووت ماستر العضوي من تاج الزراعية، محفز تجذير للعقل والشتلات، تركيز الاستخدام ١.٥ مل لكل ١ لتر ماء، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/رووت-ماستر-منشط-جزور","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/24c4f618-fec6-4f64-8513-6064a3652e0d-thumbnail-1000x1000.png"
362,"هيوميك باور عضوي",25.00,SAR,"1200300023","","هيوميك باور عضوي من تاج الزراعية، لخفض قلوية التربة وتحسين امتصاص العناصر من قبل جذور النبات، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/هيوميك-باور-عضوي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d48bbfe1-2450-4a91-b52e-a657cddf5720-thumbnail-1000x1000.png"
363,"خيط تعليق زراعي أبيض",23.00,SAR,"4200114","","خيط التعليق الزراعي الأبيض هو نوع من الخيوط المستخدمة في الزراعة لتعليق النباتات أو تثبيتها بالأسلاك أو الهياكل المعدنية أثناء نموها","https://tajagri.sa/products/خيط-تعليق-زراعي-أبيض","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d79d7cad-f08a-4da3-b1df-d046621c0e12-thumbnail-1000x1000-70.jpeg"
364,"فلفل حار هندي هجين F1",51.75,SAR,"5102200002","","فلفل حار هندي هجين F1 من أفضل أصناف الفلفل الحار المتاحة في السوق. يتميز هذا المنتج بثماره الكبيرة والحمراء اللون ونكهته القوية | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/فلفل-حار-هندي-هجين-f1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c706a9b3-769b-4bb1-be7f-e5fcb29a4c25-thumbnail-1000x1000-70.jpg"
365,"بذور شبت مصري 1 كيلو",20.70,SAR,"4200170","","استمتع بنكهة الشبت المصري الأصيلة مع بذور شبت مصري المتوفرة من أفضل الأصناف المتاحة في السوق | بذور ورقيات، شركة تاج الزراعية","https://tajagri.sa/products/بذور-شبت-مصري","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/29d74e3f-ea08-41ce-a345-bc5dc523fb48-thumbnail-1000x1000-70.jpeg"
366,"تربة 10لتر ( بوتنج سويل)",17.50,SAR,"1100095","","اشتري تربة 10 لتر بوتنج سويل عالية الجودة. مناسبة للنباتات. توصيل سريع للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. غنية بالعناصر الغذائية الأساسية لنمو ال.","https://tajagri.sa/products/تربة-زراعية-10-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c6a08103-0711-4021-9fe2-6b94b59680bb-thumbnail-1000x1000-70.jpg"
367,"اميدابرايد جل مكافحة الصراصير 30 جرام",46.00,SAR,"6295402340999","","اميدابرايد جل بتركيبة فعالة للقضاء على الصراصير بسرعة وسهولة للاستخدام المنزلي من متجر تاج الزراعية.","https://tajagri.sa/products/اميدابرايد-جل-مكافحة-الصراصير-30-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/e4574492-6b89-4e35-905a-f7c9fe089c7a-thumbnail-1000x1000-70.webp"
368,"ايمامكتين بنزويت 5% حجم كيلو",90.00,SAR,"6285402347876","","احصل على إيمامكتين بنزوات 5 لمكافحة الآفات الزراعية بفعالية عالية وحماية قوية للمحاصيل من تاج الزراعية.","https://tajagri.sa/products/ايمامكتين-بنزويت-5-حجم-كيلو","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5e7c8178-e4bc-4fc7-b139-6d264a410678-thumbnail-1000x1000-70.jpg"
369,"ايمامكتين بنزويت 5% حجم 500 جرام",55.00,SAR,"6285402346862","","مبيد ايمامكتين بنزوات 500 جرام بتركيبة فعالة لحماية النباتات والمحاصيل من الحشرات والآفات الزراعية من تاج الزراعية.","https://tajagri.sa/products/ايمامكتين-بنزويت-5","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fb419881-b33b-45c9-a22a-a118f222beca-thumbnail-1000x1000-70.jpg"
370,"شبك ظل عزل 80 % طول 50 م × عرض 2 متر",300.00,SAR,"Z.68552.1733254358597625","","شبك تغطية النباتات 80% للحماية من الشمس وتقليل الحرارة مناسب للحدائق والمزارع بجودة عالية من متجر تاج الزراعية.","https://tajagri.sa/products/شبك-ظل-عزل-80-طول-50-م-عرض-2-متر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/520320a9-794a-48af-a827-3a9dbb123b74-thumbnail-1000x1000-70.jpg"
371,"جلد النمر مركن 24 سم",50.00,SAR,"Z.68552.17329787047629929","","تسوق نبات جلد النمر مركن 24 سم للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. نباتات طبيعية جميلة ومناسبة لجميع الأماكن.","https://tajagri.sa/products/جلد-النمر-مركن-24-سم","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4cb182ab-a8c6-476c-92ab-7f47bb8fa67c-thumbnail-1000x1000-70.jpg"
372,"اور كاريا مركن 15 لتر",200.00,SAR,"Z.68552.17329785123108175","","تسوق نبات اور كاريا مركن 15 لتر للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. نباتات طبيعية جميلة ومناسبة لجميع الأماكن.","https://tajagri.sa/products/اور-كاريا-مركن-15-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ee12c9c6-78d0-4539-8d73-a83a617be57a-thumbnail-1000x1000-70.jpg"
373,"روبستا 3 عود ارتفاع 100 الى 110 سم",120.00,SAR,"Z.68552.1732975440766031","","تسوق نبات روبستا 3 عود ارتفاع 100 الى 110 سم للمنزل والحديقة. نباتات طبيعية جميلة ومناسبة لجميع الأماكن. توصيل للسعودية. تسوق الآن من تاج الزراعية.","https://tajagri.sa/products/روبستا-3-عود","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/09af45e4-38aa-4c9d-95e0-fd55b9f3b19b-thumbnail-1000x1000-70.webp"
374,"يوكا 3 عود",100.00,SAR,"Z.68552.17329751756413696","","اشتري نبات يوكا عالي الجودة ليمنح منزلك أو مكتبك لمسة أنيقة وسهلة العناية. مناسب للديكور الداخلي بأفضل سعر من تاج الزراعية. اطلب الآن.","https://tajagri.sa/products/يوكا-3-عود","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/3c401e6c-9b70-4c7e-b05d-f4e91dcb7af7-thumbnail-1000x1000-70.webp"
375,"ديفنابخيا مركن 24 سم",55.00,SAR,"Z.68552.17329747768494868","","إذا كنت تريد أن تزين منزلك ببعض النباتات إليك نبتة الديفنباخيا​ من متجر تاج الزراعية أشهر متجر بيع مستلزمات الزراعة بأسعار مخفضة للغاية","https://tajagri.sa/products/ديفنابخيا-مركن-24-سم","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/71ad47e9-7ab1-42a7-8c0d-65230c17ed2d-thumbnail-1000x1000-70.jpg"
