اسم المنتج,الوصف القصير,الوصف الكامل,السعر,العملة,الكمية,الصورة,التصنيف,الحالة,المتغر,الباركود,الوزن
"ليماكس 5 لتر- لامبادسيهاليوثرين 5%","هل تعاني من وجود الذبابة البيضاء في محاصيلك الزراعية؟ احصل الآن مبيد الذبابة البيضاء من تاج الزراعية","هل تعاني من وجود الذبابة البيضاء في محاصيلك الزراعية؟ احصل الآن مبيد الذبابة البيضاء من تاج الزراعية للقضاء عليها تمامًا، بالإضافة إلى القضاء على الديدان وغيرها من الحشرات الضارة، واغتنم فرصة الشراء ا",201.25,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/627f5fa7-6d64-4981-bef9-85a3089a0f90-thumbnail-1000x1000-70.jpg","",1,"","6285402346282",""
"سايبر باور لتر (سايبرمثرين 25%)","يمكنك الآن شراء مبيد حشري سائل للحشرات للقضاء على جميع الحشرات المتواجدة في المحاصيل الزراعية، فمن خ","يمكنك الآن شراء مبيد حشري سائل للحشرات للقضاء على جميع الحشرات المتواجدة في المحاصيل الزراعية، فمن خلال هذا المبيد يمكنك بمحاصيل صحية خالية من أي آفات ضارة، اشتري المنتج الآن",45.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/575c1d13-f548-4b5c-bcfe-fbf5fbb12720-thumbnail-1000x1000-70.jpg","",1,"","6285402346657",""
" فيرتيمك 1.8 % SC ( مبيد حشري عناكبي ) 1 لتر","يمكنك الحصول على مبيد حشري للبعوض من متجر تاج الزراعية، وباستخدامك للمنتج يمكنك القضاء على البعوض وا","يمكنك الحصول على مبيد حشري للبعوض من متجر تاج الزراعية، وباستخدامك للمنتج يمكنك القضاء على البعوض والذباب واليرقات الحشرية التي تؤذي المحاصيل الزراعية، اغتنم فرصة الحصول عليه الآن بأسعار تنافسية.",300.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4a94a9dc-87cf-4552-a943-c69a81c8a30d-thumbnail-1000x1000-70.jpg","",1,"","6285402345988",""
" جلايستوب 48 % عبوة 5لتر","يساعد مبيد أعشاب عام من متجر تاج على التخلص من الأعشاب الضارة التي تظهر بين المحاصيل الزراعية وتؤدي ","يساعد مبيد أعشاب عام من متجر تاج على التخلص من الأعشاب الضارة التي تظهر بين المحاصيل الزراعية وتؤدي إلى ذبولها، و باستخدام هذا المبيد بجرعات مٌحددة يمكنك الحفاظ على محاصيلك الزراعية كما ترغب",145.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/62cfcab1-4438-43a8-8c7d-87fd1763b550-thumbnail-1000x1000-70.webp","",1,"","6295402340739",""
" امينو باور 50% احماض امينية 5كيلو","امينو باور 50% أحماض أمينية يعزز نمو النبات، يحسن الامتصاص ويزيد مقاومة الإجهاد، مناسب لجميع المحاصي","امينو باور 50% أحماض أمينية يعزز نمو النبات، يحسن الامتصاص ويزيد مقاومة الإجهاد، مناسب لجميع المحاصيل لنتائج واضحة مع متجر تاج الزراعية.",103.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b86f82ed-0ec3-414b-b32f-e7ea8c5c6420-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17108970904144602",""
"بامية هندي 200جم","بامية هندي بجودة ممتازة وإنتاجية عالية، بذور مختارة تعطي ثمار متجانسة وسريعة النمو، مناسبة للزراعة ا","بامية هندي بجودة ممتازة وإنتاجية عالية، بذور مختارة تعطي ثمار متجانسة وسريعة النمو، مناسبة للزراعة المنزلية والتجارية من تاج الزراعية.",57.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8626f3c2-e773-43e4-aef1-95dc93da2b41-thumbnail-1000x1000-70.jpg","",1,"","6285402346664",""
"رافع حموضة المحلول المغذي Phup","يتم استخدام محلول المغذي phup لرفع درجة الحموضة في الزراعة المائية فهو يقوم برفع الرقم الهيدروجيني ل","يتم استخدام محلول المغذي phup لرفع درجة الحموضة في الزراعة المائية فهو يقوم برفع الرقم الهيدروجيني للرقم الموصى به لغالبية النباتات ما بين 5.5 إلى 6.5",35.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8ac26056-bf44-4427-809d-a193cf63fd98-thumbnail-1000x1000.png","",1,"","Z.68552.1709056645673042",""
"مجموعة بذور الورقيات","مجموعة بذور الورقيات هي المصدر الأساسي في غذاء الملايين من الناس في جميع أنحاء الأرض | أسمدة مركبة، ","مجموعة بذور الورقيات هي المصدر الأساسي في غذاء الملايين من الناس في جميع أنحاء الأرض | أسمدة مركبة، شركة تاج الزراعية",78.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ef9644be-d50f-4125-b400-7dbaec85753f-thumbnail-1000x1000.png","",1,"","T.3.2024",""
"برسيم حجازي الجوهرة","","",2530.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/66613365-97de-4c19-ac15-23ad052cfbcf-thumbnail-1000x1000-70.JPG","",1,"","Z.68552.17074048980122805",""
"سبشال ميكس مخلوط عناصر 10 كيلو","تركيبة متوازنة من العناصر الغذائية الصغري المخلبة تستخدم لتلبية احتياجات النبات من العناصر الغذائية ","تركيبة متوازنة من العناصر الغذائية الصغري المخلبة تستخدم لتلبية احتياجات النبات من العناصر الغذائية الصغري وتقليل اعراض نقصها، كما تعمل علي تنشيط الجذور لتؤدي الى نمو صحي للنبات. تركيبة مميزة تلبي احت",200.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b1016a53-25c3-4b9d-b582-b42f1506ec7f-thumbnail-1000x1000-70.jpg","",1,"","6285402334807",""
"هيومك اسيد محبب + احماض امينة (فرتي بلص) 20 كيلو","هيومك اسيد محبب مع أحماض أمينية يحسن خصوبة التربة ويزيد امتصاص العناصر الغذائية، يدعم الجذور والنمو ","هيومك اسيد محبب مع أحماض أمينية يحسن خصوبة التربة ويزيد امتصاص العناصر الغذائية، يدعم الجذور والنمو الصحي للمحاصيل من تاج الزراعية.",126.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/495e5e98-d6dc-4951-a05e-20ac8cf9a807-thumbnail-1000x1000-70.jpg","",1,"","183628",""
"مجموعة تقوية النبات الكاملة","مجموعة تقوية النبات الكاملة التي لا يمكن لكل محبي الزراعة الاستغناء عنها","مجموعة تقوية النبات الكاملة التي لا يمكن لكل محبي الزراعة الاستغناء عنها",215.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d4767b87-14c2-4994-a075-d1134d151642-thumbnail-1000x1000.png","",1,"","T.1.2024",""
"جروجرين 25 كجم 15-30-15+2مغ","اشتري سماد جروجرين 15-30-15+2Mg يدعم التزهير والإثمار، يوازن التغذية ويزيد الإنتاج، مناسب لمختلف الم","اشتري سماد جروجرين 15-30-15+2Mg يدعم التزهير والإثمار، يوازن التغذية ويزيد الإنتاج، مناسب لمختلف المحاصيل لتحقيق أفضل نتائج مع تاج الزراعية.",310.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ba203249-7b3e-420b-ae57-fdde3a6e705f-thumbnail-1000x1000-70.jpg","",1,"","6285402335286",""
"جايد مبيد حشري 100 جرام استامبريد 20% اس بي","جايد مبيد حشري جهازي يعمل من خلال دخوله داخل الورقة ويبقى بين الجزيئات الخاصة بها، وبمجرد امتصاص الح","جايد مبيد حشري جهازي يعمل من خلال دخوله داخل الورقة ويبقى بين الجزيئات الخاصة بها، وبمجرد امتصاص الحشرة للمادة السكرية تموت الحشرة على الفور",11.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bccf8692-ffcb-4620-a8fa-c6c91a704075-thumbnail-1000x1000-70.jpeg","",1,"","11111",""
"مبيد اعشاب شاربن - بندامثالين 40% لتر","مبيد اعشاب عام اختياري على هيئة سائل مركز ذائب في الماء يحتوي على المادة الفعالة بندامثالين 40%, يعم","مبيد اعشاب عام اختياري على هيئة سائل مركز ذائب في الماء يحتوي على المادة الفعالة بندامثالين 40%, يعمل على مكافحة الأعشاب الرفيعة وعريضة الأوراق الحولية والمعمرة",100.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/3f11f6e9-4ff1-414d-b903-861323cf0a86-thumbnail-1000x1000-70.jpg","",1,"","6285402346107",""
"مبيد اعشاب شاربن - بندامثالين 40% حجم 5 لتر","إليكم مبيد بنديميثالين مبيد الأعشاب الانتقائي الذي يستخدم لمكافحة معظم الحشائش السنوية وايضاً بعض ال","إليكم مبيد بنديميثالين مبيد الأعشاب الانتقائي الذي يستخدم لمكافحة معظم الحشائش السنوية وايضاً بعض الحشائش عريضة الأوراق في حقول الزراعة المختلقة",430.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/59dfb881-5a9c-41a9-858f-fae38f7b2c1c-thumbnail-1000x1000-70.jpg","",1,"","6285402346114",""
"بذور شبت باكت 100 جرام","اطلب بذور شبت 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من ت","اطلب بذور شبت 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. بذور عالية الجودة والإنبات لجميع المحاصيل.",5.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/821fbc47-e978-4424-a429-e83b98e9a5bb-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17538933129046745",""
"بذور رجلة باكت 100 جرام","بذور رجلة مختارة بعناية لضمان نبات قوي وغني بالفوائد الغذائية، مناسبة للزراعة المنزلية أو التجارية. ","بذور رجلة مختارة بعناية لضمان نبات قوي وغني بالفوائد الغذائية، مناسبة للزراعة المنزلية أو التجارية. تجدها في متجر تاج الزراعية بجودة ممتازة ونتائج مضمونة.",5.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/9f757988-bcef-4d1d-a61b-6d3ba516ebe2-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17538930807839882",""
"بذور كزبرة  باكت 100 جرام","اطلب بذور كزبرة 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من","اطلب بذور كزبرة 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. بذور عالية الجودة والإنبات لجميع المحاصيل .",5.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6f5942f2-3c56-44d4-910d-6eda6bf57bb1-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17538927438278713",""
"بذور سلق  باكت 100 جرام","اطلب بذور سلق 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من ت","اطلب بذور سلق 100 جرام للزراعة. بذور عالية الجودة والإنبات. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. بذور عالية الجودة والإنبات لجميع المحاصيل.",5.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0855f256-ef8f-4d7a-bb92-f5c6fd674d35-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.1753892275446044",""
